Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
19.0,108,1.5040773967762742,82.0,1,1015.55,9,0,8.5,0,1
26.0,100,3.349904087274605,106.0,3,1015.47,0,1,3.5,1,2
21.0,95,2.8903717578961645,66.0,3,998.46,1,2,2.0,1,2
32.0,36,2.6026896854443837,52.0,1,977.72,10,0,9.5,0,1
12.0,72,1.6094379124341003,41.0,1,1018.18,4,0,6.5,1,1
2.0,89,2.1400661634962708,52.0,3,997.95,0,3,4.5,1,3
31.0,23,0.6931471805599453,18.0,0,1024.66,6,1,9.0,1,0
33.0,54,2.1400661634962708,22.0,3,1008.64,3,1,8.5,1,1
26.0,82,3.044522437723423,89.0,3,992.0,2,3,1.5,0,2
22.0,71,2.1972245773362196,32.0,1,1001.86,1,3,5.5,1,1
25.0,43,2.302585092994046,5.0,0,1017.9,8,3,9.0,1,0
21.0,62,1.7047480922384253,30.0,3,1017.66,3,2,7.0,1,1
62.0,94,2.740840023925201,83.0,0,1025.57,10,1,4.0,1,0
34.0,69,2.0149030205422647,7.0,0,1020.34,10,2,7.0,1,0
1.0,78,2.833213344056216,54.0,3,992.9,1,3,4.0,1,3
26.0,54,2.70805020110221,23.0,1,1008.44,2,2,7.0,2,1
32.0,93,1.791759469228055,81.0,1,991.17,2,0,5.0,1,2
-3.0,88,1.3862943611198906,62.0,1,985.69,1,3,2.5,1,3
20.0,81,3.4965075614664802,87.0,1,999.54,12,1,1.5,2,2
3.0,72,1.0986122886681098,72.0,3,980.81,0,3,3.5,1,3
-7.0,67,0.6931471805599453,96.0,3,981.04,0,3,3.5,1,3
26.0,82,2.740840023925201,96.0,3,999.91,8,3,0.5,1,2
32.0,62,2.3513752571634776,4.0,0,1012.8,6,1,9.0,2,0
-10.0,62,2.70805020110221,69.0,3,994.79,0,3,3.0,1,3
22.0,60,2.5257286443082556,63.0,3,992.69,2,0,3.0,0,2
21.0,83,2.6026896854443837,50.0,3,991.17,2,1,4.5,2,2
-2.0,84,1.5040773967762742,83.0,3,984.98,0,3,2.0,1,3
16.0,97,2.995732273553991,59.0,3,1005.12,3,1,1.0,1,2
29.0,53,2.2512917986064953,9.0,0,1021.35,10,1,5.0,0,0
-8.0,82,3.044522437723423,67.0,1,998.81,0,3,3.5,1,3
19.0,64,1.8718021769015913,49.0,3,1017.92,4,2,7.5,2,1
36.0,47,2.1400661634962708,24.0,1,1016.26,4,2,3.5,2,3
25.0,65,2.2512917986064953,72.0,1,1011.8,3,2,2.0,1,2
39.0,57,2.2512917986064953,0.0,0,1027.85,9,0,9.0,2,0
34.0,60,1.3862943611198906,19.0,0,1010.31,7,0,9.0,1,0
30.0,66,1.7047480922384253,12.0,0,1024.75,6,2,6.5,2,0
-6.0,73,2.833213344056216,71.0,3,991.55,1,3,4.0,2,3
43.0,48,1.9459101490553132,11.0,0,1026.72,11,3,8.0,2,0
11.0,91,2.0794415416798357,57.0,3,995.78,3,2,5.0,0,2
-4.0,81,2.6741486494265287,81.0,3,999.94,0,3,1.5,2,3
1.0,89,2.3978952727983707,80.0,3,990.69,1,3,3.0,2,3
32.0,91,1.791759469228055,99.0,3,997.66,1,3,2.0,0,2
16.0,68,1.791759469228055,48.0,3,1006.37,1,3,9.0,1,1
36.0,50,2.3978952727983707,9.0,0,1029.55,7,2,8.0,1,0
40.0,62,1.9459101490553132,12.0,0,1022.43,10,3,7.0,1,0
16.0,64,2.6026896854443837,71.0,3,1019.27,0,3,2.5,2,2
39.0,60,1.791759469228055,3.0,0,1013.97,7,2,5.0,1,0
24.0,68,2.772588722239781,35.0,1,1011.54,2,1,5.0,0,1
24.0,75,2.302585092994046,31.0,1,1003.3,1,0,7.0,2,1
63.0,107,2.6390573296152584,95.0,1,997.91,4,0,1.5,2,2
40.0,41,0.6931471805599453,6.0,0,1015.33,9,3,7.0,1,0
12.0,57,1.791759469228055,30.0,1,1000.37,1,0,8.0,1,1
45.0,75,3.044522437723423,81.0,3,1014.22,4,3,0.5,1,2
28.0,76,2.0794415416798357,83.0,1,1016.07,3,2,2.0,2,2
23.0,65,1.3862943611198906,4.0,1,1024.1,7,0,5.5,1,0
46.0,88,1.252762968495368,88.0,0,1017.83,6,1,8.0,0,0
14.0,69,2.0149030205422647,49.0,1,1019.47,3,3,6.5,0,1
33.0,87,2.3978952727983707,73.0,3,998.28,0,0,2.5,0,2
-7.0,64,3.0204248861443626,82.0,3,999.17,0,3,3.5,2,3
56.0,105,3.3141860046725258,102.0,1,1005.92,6,0,7.0,1,1
12.0,77,3.0204248861443626,85.0,0,1019.09,2,2,12.5,1,0
24.0,62,2.833213344056216,56.0,3,1019.07,2,3,4.5,1,2
-3.0,107,3.3843902633457743,96.0,3,982.51,1,3,0.5,2,3
28.0,64,2.0149030205422647,2.0,1,1023.48,10,2,9.5,2,0
19.0,86,2.6390573296152584,82.0,1,1002.78,3,3,1.0,0,2
23.0,86,2.3513752571634776,85.0,1,1013.54,1,0,2.5,2,2
17.0,66,1.9459101490553132,98.0,3,991.3,1,2,4.0,2,2
23.0,56,1.8718021769015913,15.0,1,1009.52,4,3,7.0,2,1
14.0,76,2.6741486494265287,35.0,1,1002.71,3,0,5.5,2,1
-4.0,73,2.833213344056216,91.0,3,995.19,0,3,2.5,2,3
22.0,85,1.252762968495368,85.0,1,1007.35,7,0,1.5,0,1
17.0,62,0.9162907318741551,40.0,3,1006.9,1,3,7.5,1,1
28.0,81,2.0149030205422647,99.0,1,1013.51,3,3,3.5,0,2
2.0,83,2.833213344056216,68.0,3,991.77,0,3,3.0,2,3
34.0,43,1.0986122886681098,1.0,1,1016.47,10,1,9.5,0,0
-10.0,98,2.2512917986064953,67.0,3,984.77,1,3,2.5,1,3
15.0,73,1.7047480922384253,31.0,1,1010.84,3,0,6.5,1,1
34.0,64,1.8718021769015913,9.0,0,1024.88,7,3,5.5,1,0
10.0,84,2.833213344056216,54.0,3,1015.2,2,2,1.5,2,2
24.0,50,1.791759469228055,42.0,1,1002.1,1,2,7.5,0,1
-12.0,78,3.367295829986474,88.0,1,999.07,5,3,4.0,1,3
32.0,77,1.791759469228055,24.0,1,1004.79,2,3,8.0,2,1
33.0,58,1.5040773967762742,14.0,0,1028.32,5,1,9.0,1,0
57.0,77,3.295836866004329,76.0,1,1006.59,0,1,2.0,0,2
13.0,63,2.6026896854443837,61.0,1,997.41,2,1,4.0,1,2
-8.0,98,3.1986731175506815,75.0,3,995.05,0,3,6.0,1,3
-7.0,70,2.803360380906535,89.0,3,994.56,1,3,3.0,1,3
31.0,24,1.5040773967762742,16.0,0,1016.82,11,2,8.0,1,0
10.0,79,2.4849066497880004,27.0,1,1000.37,4,3,6.0,1,1
31.0,40,1.6094379124341003,9.0,1,1015.55,11,3,9.5,1,0
30.0,61,1.5040773967762742,47.0,1,1002.5,3,1,7.0,2,1
21.0,99,2.70805020110221,78.0,3,1012.46,0,0,2.5,0,2
30.0,94,1.9459101490553132,73.0,3,1004.45,1,3,5.0,2,2
24.0,69,0.9162907318741551,1.0,0,1011.39,9,0,5.5,0,0
2.0,99,2.9444389791664403,60.0,3,987.86,0,3,4.0,1,3
35.0,49,2.2512917986064953,11.0,1,1025.23,10,2,5.5,1,0
38.0,33,2.0794415416798357,13.0,0,1022.81,10,3,6.5,1,0
38.0,58,0.9162907318741551,3.0,0,1022.76,8,0,7.5,0,0
30.0,87,2.9444389791664403,91.0,3,1013.05,2,3,1.0,2,2
33.0,61,2.803360380906535,63.0,3,1012.96,1,0,3.0,0,2
29.0,75,2.4423470353692043,70.0,3,1015.27,1,3,2.5,0,2
44.0,81,3.5553480614894135,87.0,3,1014.51,2,3,5.5,1,2
3.0,70,2.4423470353692043,74.0,3,991.1,1,3,3.0,1,3
22.0,23,1.3862943611198906,1.0,1,1015.84,9,2,8.5,0,0
23.0,74,1.791759469228055,33.0,3,1033.7,9,2,9.5,0,2
1.0,62,2.302585092994046,92.0,1,994.45,1,3,1.0,2,3
26.0,51,2.5257286443082556,33.0,3,1001.95,3,0,6.5,2,1
18.0,63,2.0149030205422647,19.0,3,1019.8,2,0,7.0,1,1
-5.0,75,1.8718021769015913,53.0,3,988.15,0,3,2.5,2,3
24.0,69,1.791759469228055,18.0,0,1023.48,8,2,7.5,2,0
31.0,83,2.302585092994046,59.0,3,997.82,3,1,4.0,0,2
-6.0,61,3.044522437723423,75.0,1,990.26,0,3,3.0,1,3
21.0,78,2.740840023925201,11.0,3,1003.12,1,1,8.5,1,1
19.0,92,2.3513752571634776,88.0,1,1001.76,3,2,3.0,1,2
-1.0,60,2.2512917986064953,65.0,3,980.83,0,3,3.5,2,3
15.0,65,2.0794415416798357,12.0,1,1016.31,2,3,9.0,0,1
29.0,59,1.3862943611198906,22.0,1,1002.15,4,0,7.0,0,1
19.0,99,3.0204248861443626,79.0,3,1012.31,3,3,1.0,1,2
12.0,90,2.6026896854443837,77.0,3,995.56,0,0,2.0,2,2
-6.0,72,2.8622008809294686,58.0,3,983.42,0,3,1.5,2,3
58.0,76,2.5649493574615367,84.0,0,1021.91,13,0,9.5,0,0
21.0,85,2.5257286443082556,74.0,3,1007.96,5,2,10.5,1,1
22.0,55,1.5040773967762742,43.0,1,1005.37,4,3,7.5,0,1
30.0,58,0.9162907318741551,24.0,1,1013.3,1,1,8.0,2,1
26.0,91,2.772588722239781,58.0,3,1007.24,2,0,2.5,0,2
33.0,90,2.4423470353692043,108.0,3,1008.59,5,3,7.5,1,1
21.0,97,2.5649493574615367,61.0,3,1006.8,2,0,2.5,2,2
40.0,34,1.252762968495368,7.0,0,1023.32,11,3,6.0,0,0
15.0,61,2.4423470353692043,29.0,1,1001.19,3,0,7.0,2,1
31.0,107,2.740840023925201,86.0,3,1012.48,8,0,6.5,0,1
1.0,60,2.2512917986064953,81.0,3,996.8,1,3,4.5,1,3
26.0,60,0.6931471805599453,15.0,0,1029.63,11,1,7.5,0,0
43.0,46,0.6931471805599453,9.0,0,1014.23,5,2,5.5,2,0
-2.0,90,1.7047480922384253,81.0,3,986.21,1,3,3.5,2,3
28.0,60,2.740840023925201,63.0,1,1002.62,1,3,3.5,0,2
28.0,28,0.9162907318741551,16.0,0,1022.69,5,3,8.5,1,0
26.0,51,2.6741486494265287,37.0,3,1003.62,2,2,6.0,0,1
2.0,87,2.0794415416798357,54.0,3,999.53,1,3,2.5,1,3
3.0,86,2.3513752571634776,82.0,1,986.53,1,3,2.0,2,3
20.0,71,2.772588722239781,59.0,3,1010.12,2,2,2.5,2,2
4.0,95,2.1400661634962708,97.0,1,983.07,1,3,4.5,2,3
-9.0,84,1.0986122886681098,94.0,1,984.17,1,3,1.5,1,3
32.0,52,1.9459101490553132,48.0,1,1011.65,2,2,6.0,0,1
44.0,48,2.0794415416798357,14.0,0,1012.85,10,3,5.5,1,0
31.0,59,2.1400661634962708,19.0,1,1029.01,9,2,6.5,0,0
24.0,87,2.4849066497880004,93.0,3,1019.68,3,1,4.5,1,2
15.0,50,1.791759469228055,22.0,3,1008.32,4,1,7.5,2,1
32.0,88,3.0204248861443626,94.0,1,1000.74,2,2,2.0,2,2
34.0,71,2.3978952727983707,70.0,1,1010.73,2,0,3.0,1,2
15.0,65,2.0794415416798357,70.0,3,1018.91,0,2,2.0,0,2
13.0,99,2.9444389791664403,91.0,3,999.72,3,1,5.0,2,2
19.0,81,2.5257286443082556,99.0,3,1011.36,0,1,3.0,2,2
18.0,65,2.8903717578961645,87.0,3,1016.7,1,0,2.0,0,2
-4.0,92,1.9459101490553132,63.0,3,988.58,0,3,4.5,1,3
22.0,24,1.6094379124341003,8.0,0,1018.69,10,1,6.0,1,0
63.0,89,2.833213344056216,83.0,0,1018.37,6,2,3.0,0,0
12.0,87,2.740840023925201,72.0,3,991.12,3,0,3.0,1,2
-8.0,69,1.7047480922384253,68.0,1,996.66,1,3,4.5,2,3
13.0,62,1.3862943611198906,35.0,3,1017.75,2,0,7.0,1,1
37.0,52,1.7047480922384253,4.0,0,1016.81,9,2,5.0,0,0
-10.0,98,1.3862943611198906,64.0,3,993.95,1,3,5.0,1,3
22.0,90,2.6390573296152584,93.0,3,996.01,2,2,3.5,2,2
32.0,78,2.4423470353692043,102.0,3,1000.94,2,2,6.0,2,1
26.0,58,2.302585092994046,17.0,0,1014.23,8,3,6.0,1,0
40.0,46,2.0149030205422647,15.0,0,1016.72,11,2,7.0,2,0
26.0,72,2.302585092994046,69.0,1,996.4,3,3,4.0,1,2
17.0,57,2.1972245773362196,20.0,1,1012.74,2,0,7.0,0,1
-7.0,87,2.995732273553991,84.0,3,993.9,0,3,3.0,2,3
3.0,60,1.9459101490553132,54.0,3,990.8,1,3,4.0,1,3
3.0,60,1.252762968495368,57.0,3,994.81,0,3,5.0,1,3
21.0,73,2.4423470353692043,77.0,1,1015.32,3,0,3.5,0,2
13.0,91,2.4849066497880004,92.0,3,1001.67,8,0,7.5,1,1
26.0,58,2.6390573296152584,36.0,3,1005.29,2,3,6.0,0,1
2.0,83,1.9459101490553132,55.0,3,999.9,1,3,4.0,1,3
-14.0,108,3.4011973816621555,74.0,3,991.25,1,3,1.0,1,3
28.0,88,2.833213344056216,89.0,1,995.21,0,3,3.0,2,2
-4.0,89,2.4423470353692043,64.0,3,993.11,0,3,1.0,1,3
22.0,72,2.4423470353692043,44.0,3,1011.05,4,3,7.5,1,1
10.0,64,2.9444389791664403,65.0,3,1015.3,0,3,2.5,0,2
1.0,98,1.3862943611198906,73.0,3,999.63,0,3,1.0,2,3
22.0,91,2.5649493574615367,95.0,0,1020.24,5,2,11.5,2,0
11.0,59,2.4423470353692043,99.0,3,1014.01,8,3,4.5,2,2
10.0,73,0.9162907318741551,15.0,1,1015.05,3,3,8.0,0,1
31.0,78,2.740840023925201,59.0,1,997.11,2,3,5.0,2,2
33.0,56,2.3513752571634776,46.0,3,1007.42,3,3,6.0,2,1
-5.0,96,2.3978952727983707,70.0,3,999.82,0,3,3.5,2,3
2.0,97,2.3513752571634776,77.0,3,992.75,11,3,5.0,1,3
34.0,50,1.791759469228055,17.0,1,1014.41,4,0,7.5,1,1
23.0,61,2.6026896854443837,59.0,3,1018.24,3,0,4.5,2,2
25.0,95,2.740840023925201,90.0,3,1014.83,0,3,1.0,0,2
33.0,46,1.9459101490553132,6.0,1,1023.19,10,0,9.5,1,0
35.0,55,2.1972245773362196,12.0,0,1023.2,5,2,6.0,2,0
17.0,64,1.8718021769015913,89.0,3,1004.85,3,3,3.0,2,2
29.0,98,2.6390573296152584,96.0,1,1012.21,1,2,2.5,0,2
25.0,105,3.3141860046725258,107.0,1,1012.27,7,1,3.5,2,1
-7.0,87,2.5257286443082556,68.0,1,983.25,1,3,2.5,1,3
28.0,40,2.302585092994046,5.0,1,1024.52,6,3,9.5,1,0
17.0,92,3.4339872044851463,98.0,1,1012.81,13,2,1.5,2,2
10.0,95,2.5649493574615367,65.0,3,1002.12,3,3,4.5,2,2
58.0,102,2.8622008809294686,84.0,0,1022.64,11,3,7.0,1,0
-7.0,97,3.044522437723423,84.0,1,995.78,1,3,1.5,2,3
16.0,68,2.1400661634962708,28.0,1,1010.64,1,1,7.0,2,1
-6.0,92,2.2512917986064953,68.0,3,984.01,1,3,2.5,2,3
4.0,64,1.252762968495368,70.0,3,997.74,1,3,3.0,2,3
34.0,54,2.6390573296152584,25.0,1,1014.59,1,2,6.5,2,1
-5.0,63,0.9162907318741551,72.0,1,988.94,0,3,4.0,2,3
32.0,96,2.6390573296152584,97.0,0,1012.08,4,3,7.5,1,0
40.0,30,1.3862943611198906,2.0,1,1020.92,8,3,9.0,1,0
29.0,25,2.2512917986064953,4.0,1,1026.4,6,3,5.0,0,0
31.0,38,1.0986122886681098,16.0,0,1025.16,7,0,8.5,2,0
24.0,73,2.772588722239781,10.0,1,1017.17,2,3,6.5,0,1
21.0,76,2.6741486494265287,47.0,3,1017.17,1,0,5.0,0,1
19.0,67,0.6931471805599453,32.0,3,1009.15,4,3,6.5,2,1
35.0,106,3.332204510175204,86.0,3,1010.57,11,3,2.5,2,1
42.0,74,3.417726683613366,101.0,3,1016.15,7,3,8.0,0,1
12.0,70,1.0986122886681098,42.0,1,1008.0,1,0,7.0,1,1
28.0,69,2.8903717578961645,52.0,3,1013.8,3,1,4.5,0,2
34.0,76,3.0204248861443626,93.0,0,1010.88,7,1,4.5,0,0
2.0,95,0.9162907318741551,74.0,3,993.99,12,3,0.0,2,3
47.0,71,3.091042453358316,82.0,3,1009.99,3,3,4.0,2,2
-2.0,91,2.5257286443082556,87.0,1,984.36,0,3,3.5,1,3
38.0,53,1.5040773967762742,16.0,0,1023.71,11,0,9.5,1,0
34.0,79,2.2512917986064953,10.0,3,1006.28,4,0,7.5,0,1
-8.0,108,2.1400661634962708,105.0,1,989.19,0,3,0.5,2,3
34.0,71,1.6094379124341003,38.0,3,1009.28,3,1,9.0,2,1
24.0,58,0.6931471805599453,0.0,0,1029.64,9,3,6.5,1,0
23.0,60,2.5649493574615367,10.0,1,1000.19,3,3,8.5,2,1
22.0,60,1.252762968495368,13.0,3,1011.83,4,0,5.5,1,1
20.0,80,2.4423470353692043,72.0,1,992.09,2,3,4.0,0,2
28.0,88,3.7376696182833684,102.0,3,996.15,11,2,2.0,0,2
14.0,68,2.3513752571634776,33.0,3,1013.71,3,0,8.5,0,1
33.0,60,2.70805020110221,16.0,1,1003.77,4,1,7.0,2,1
31.0,64,2.1400661634962708,70.0,1,1019.87,1,0,1.5,0,2
42.0,24,1.252762968495368,7.0,0,1016.17,10,3,7.5,2,0
-4.0,71,2.3513752571634776,51.0,1,990.18,0,3,2.0,1,3
3.0,96,1.252762968495368,81.0,3,994.68,1,3,4.0,2,3
14.0,54,2.2512917986064953,27.0,1,1016.52,4,0,9.0,1,1
2.0,98,2.1400661634962708,72.0,1,996.89,1,3,4.5,1,3
29.0,33,1.0986122886681098,2.0,0,1029.33,9,1,9.0,2,0
20.0,78,3.871201010907891,76.0,3,1017.71,9,2,0.5,2,2
14.0,76,1.8718021769015913,52.0,3,1013.24,2,2,1.0,2,2
15.0,74,2.6390573296152584,94.0,1,1011.96,3,3,1.5,0,2
15.0,64,2.6741486494265287,44.0,3,1016.18,1,3,9.0,0,1
28.0,79,2.3978952727983707,41.0,1,1008.49,1,1,8.0,0,1
-5.0,65,2.5649493574615367,60.0,1,969.74,3,0,1.0,0,0
-10.0,83,2.995732273553991,81.0,1,982.94,1,3,4.0,1,3
27.0,78,2.1972245773362196,45.0,3,1003.42,2,2,7.5,0,1
26.0,33,1.8718021769015913,12.0,0,1024.95,7,0,6.0,0,0
22.0,47,2.2512917986064953,13.0,0,1022.02,10,1,5.5,0,0
22.0,33,0.9162907318741551,8.0,0,1029.06,7,1,5.5,0,0
51.0,86,2.2512917986064953,100.0,1,1003.4,7,2,9.0,1,1
2.0,92,1.5040773967762742,56.0,3,998.34,1,3,5.0,1,3
21.0,73,1.6094379124341003,41.0,3,1002.3,4,1,6.0,1,1
1.0,68,3.044522437723423,91.0,3,992.24,0,3,4.5,1,3
27.0,68,2.2512917986064953,35.0,3,1004.08,4,2,5.5,0,1
-1.0,69,1.8718021769015913,58.0,3,991.78,1,3,3.0,1,3
13.0,83,2.995732273553991,59.0,3,992.83,0,3,4.5,1,2
20.0,108,3.044522437723423,92.0,1,998.37,1,1,5.5,0,2
26.0,73,2.0794415416798357,92.0,1,1016.65,3,1,2.5,1,2
20.0,67,2.302585092994046,31.0,3,1019.17,4,2,6.0,1,1
-6.0,60,2.8622008809294686,77.0,3,996.47,1,3,3.0,2,3
45.0,95,1.252762968495368,84.0,0,1010.47,8,1,3.5,2,0
44.0,88,2.6390573296152584,79.0,3,1018.83,3,0,9.0,2,1
50.0,86,2.2512917986064953,84.0,3,1001.08,1,2,1.5,2,2
22.0,94,1.791759469228055,62.0,3,990.53,2,0,2.5,2,2
19.0,78,2.5257286443082556,74.0,1,1012.92,1,2,4.0,0,2
15.0,66,2.5649493574615367,96.0,3,1002.81,1,3,2.0,1,2
-8.0,64,2.3978952727983707,91.0,3,993.1,1,3,4.5,2,3
-8.0,87,2.740840023925201,90.0,3,982.07,0,3,4.5,2,3
0.0,85,2.1400661634962708,90.0,3,981.08,12,3,4.5,2,3
34.0,74,2.8622008809294686,89.0,3,1004.7,2,3,2.5,1,2
-8.0,93,1.7047480922384253,70.0,3,989.96,1,3,3.5,1,3
3.0,78,2.9444389791664403,76.0,3,999.36,0,3,3.5,2,3
10.0,78,2.5649493574615367,49.0,3,1016.44,1,2,6.5,0,1
22.0,71,2.6741486494265287,65.0,3,1006.32,3,3,5.0,1,2
12.0,85,2.833213344056216,87.0,3,991.47,0,3,4.0,2,2
12.0,79,2.1972245773362196,90.0,3,1013.0,2,0,3.0,2,2
29.0,88,3.2386784521643803,92.0,3,992.31,6,1,0.5,0,2
30.0,97,2.0149030205422647,51.0,3,995.83,0,3,4.5,1,2
39.0,50,2.3513752571634776,8.0,0,1013.68,7,1,8.0,1,0
25.0,72,2.772588722239781,87.0,3,991.55,1,3,2.0,2,2
14.0,77,2.6741486494265287,44.0,3,1019.24,4,3,8.5,1,1
23.0,72,2.3978952727983707,94.0,1,1019.95,2,2,2.0,0,2
28.0,97,2.302585092994046,76.0,3,996.75,2,3,5.0,0,2
2.0,97,2.70805020110221,54.0,3,995.01,0,3,1.5,1,3
25.0,97,3.1135153092103742,90.0,1,1007.81,1,2,1.0,1,2
19.0,96,3.367295829986474,104.0,3,1011.38,5,0,1.5,2,2
22.0,51,2.0149030205422647,19.0,0,1025.07,10,3,5.5,2,0
33.0,69,2.2512917986064953,5.0,1,1018.19,7,0,9.0,1,0
-5.0,94,3.0204248861443626,83.0,3,991.49,0,3,1.5,1,3
-3.0,88,3.0204248861443626,53.0,3,995.84,1,3,4.0,2,3
10.0,79,0.9162907318741551,31.0,3,1004.05,4,2,8.0,0,1
30.0,95,1.8718021769015913,66.0,3,1008.03,2,0,1.5,2,2
10.0,104,3.481240089335692,75.0,1,1016.56,0,2,7.0,1,1
23.0,59,2.0149030205422647,18.0,0,1026.42,11,3,6.5,0,0
-8.0,49,2.5649493574615367,96.0,1,1022.06,0,0,3.5,1,1
-8.0,92,2.772588722239781,52.0,1,988.11,1,3,5.0,1,3
30.0,24,2.0149030205422647,6.0,1,1022.25,9,2,9.0,1,0
26.0,89,2.5649493574615367,96.0,1,1014.36,2,0,1.5,0,2
41.0,20,0.6931471805599453,3.0,1,1014.94,9,3,5.5,2,0
-8.0,67,1.791759469228055,92.0,3,988.19,1,3,1.5,2,3
1.0,88,2.2512917986064953,98.0,3,999.12,5,3,3.5,2,3
-3.0,76,1.0986122886681098,88.0,3,995.59,0,3,3.0,1,3
1.0,76,2.740840023925201,68.0,3,997.51,1,3,4.0,1,3
20.0,93,2.8903717578961645,69.0,1,1013.36,1,0,4.0,0,2
46.0,101,2.5257286443082556,89.0,0,1027.21,11,0,11.0,1,0
11.0,50,2.70805020110221,46.0,3,1010.33,1,2,6.0,2,1
-8.0,77,2.740840023925201,56.0,1,986.36,0,3,2.5,2,3
37.0,60,2.302585092994046,15.0,0,1015.02,10,2,9.0,2,0
31.0,20,2.2512917986064953,8.0,0,1028.11,6,2,9.0,1,0
57.0,83,2.9444389791664403,98.0,1,1028.08,6,3,7.5,2,0
-8.0,85,2.833213344056216,94.0,1,984.38,0,3,4.5,1,3
24.0,39,0.9162907318741551,16.0,0,1025.14,7,1,9.0,1,0
4.0,107,0.6931471805599453,102.0,3,982.87,3,3,2.5,1,3
22.0,84,2.0149030205422647,87.0,3,1013.67,1,0,2.5,1,2
29.0,67,2.1400661634962708,92.0,3,1015.15,3,0,4.0,0,2
29.0,68,2.3513752571634776,87.0,3,1019.28,2,0,1.0,0,2
32.0,90,2.833213344056216,101.0,3,993.31,7,2,2.0,0,2
18.0,54,2.5649493574615367,48.0,1,1005.32,4,2,5.0,0,1
33.0,54,2.1972245773362196,39.0,3,1002.62,4,2,8.0,2,1
27.0,37,1.791759469228055,16.0,0,1016.06,10,2,9.0,1,0
-9.0,67,2.9444389791664403,99.0,3,994.83,1,3,2.0,1,3
32.0,82,2.4849066497880004,67.0,3,1010.49,0,1,4.5,0,2
-5.0,65,1.791759469228055,60.0,3,987.77,1,3,3.0,1,3
32.0,63,2.1972245773362196,68.0,1,998.48,0,3,3.5,0,2
38.0,42,1.7047480922384253,0.0,1,1012.72,5,3,6.0,1,0
32.0,57,2.3978952727983707,46.0,3,1011.05,3,2,5.5,1,1
-10.0,77,2.995732273553991,83.0,3,995.49,1,3,4.0,2,3
36.0,39,2.1400661634962708,36.0,2,967.55,10,0,8.5,2,1
13.0,95,1.8718021769015913,66.0,1,1012.67,1,3,3.0,2,2
-3.0,73,2.970414465569701,61.0,1,986.66,1,3,1.5,2,3
-2.0,95,2.0794415416798357,80.0,3,990.32,10,3,4.0,1,3
13.0,88,2.4423470353692043,71.0,3,1017.93,0,0,2.0,0,2
-5.0,81,1.7047480922384253,97.0,3,992.24,3,3,4.5,1,3
-6.0,88,1.6094379124341003,52.0,3,987.95,1,3,1.0,2,3
-5.0,86,2.2512917986064953,80.0,3,987.56,1,3,4.5,1,3
20.0,26,2.1400661634962708,5.0,1,1012.83,10,0,7.5,2,0
23.0,69,1.3862943611198906,9.0,1,1019.88,9,1,7.5,2,0
0.0,89,2.803360380906535,60.0,3,981.29,0,3,3.5,1,3
4.0,79,1.5040773967762742,64.0,3,994.24,1,3,1.5,2,3
12.0,73,2.8903717578961645,68.0,3,1011.77,1,0,5.0,2,2
18.0,77,2.803360380906535,71.0,3,993.03,1,2,4.5,1,2
20.0,71,2.995732273553991,55.0,1,1007.23,3,2,1.5,1,2
-6.0,66,2.70805020110221,59.0,3,993.14,1,3,3.5,2,3
56.0,102,3.7954891891721947,74.0,3,1019.56,7,3,4.0,1,2
-10.0,83,2.0794415416798357,98.0,3,997.59,1,3,4.5,1,3
34.0,47,0.6931471805599453,4.0,0,1018.05,9,3,5.5,2,0
15.0,61,2.4423470353692043,49.0,3,1016.65,4,3,5.5,2,1
25.0,69,1.9459101490553132,17.0,0,1024.91,5,0,7.0,2,0
-10.0,90,2.2512917986064953,63.0,3,993.26,1,3,3.0,1,3
-9.0,74,2.3978952727983707,82.0,3,987.04,1,3,3.0,2,3
18.0,81,3.044522437723423,80.0,1,1017.29,2,2,3.0,0,2
34.0,56,2.0149030205422647,37.0,3,1008.6,1,1,9.0,2,1
12.0,51,2.6390573296152584,10.0,3,1005.57,4,2,6.5,1,1
32.0,62,1.9459101490553132,80.0,1,995.96,1,1,3.0,2,2
-6.0,97,1.791759469228055,53.0,3,987.82,1,3,4.0,1,3
-8.0,90,2.3978952727983707,50.0,3,985.94,0,3,1.0,1,3
41.0,97,3.5115454388310208,91.0,1,1001.73,1,3,3.5,0,2
33.0,76,2.917770732084279,89.0,1,1008.15,0,1,1.0,0,2
3.0,92,2.4849066497880004,60.0,3,981.37,1,3,4.5,2,3
29.0,79,2.0149030205422647,75.0,1,1012.7,1,3,2.0,1,2
28.0,66,2.5257286443082556,61.0,3,1010.63,2,3,2.5,0,2
27.0,74,2.2512917986064953,18.0,1,1015.71,4,2,6.0,0,1
34.0,96,2.772588722239781,74.0,3,1015.49,2,1,4.0,1,2
18.0,87,2.1972245773362196,60.0,3,1018.75,0,0,4.5,0,2
42.0,47,2.2512917986064953,13.0,1,1025.55,7,2,9.0,0,0
-4.0,92,3.258096538021482,107.0,1,985.91,12,3,1.0,1,3
34.0,84,2.8622008809294686,84.0,3,1012.85,2,2,4.0,1,2
34.0,78,2.6390573296152584,10.0,1,1006.49,4,2,6.5,2,1
12.0,68,2.6741486494265287,35.0,3,1003.46,4,0,7.0,1,1
69.0,85,0.9162907318741551,100.0,0,1026.94,2,0,7.5,1,0
